date,team_abbr,game_pk,relief_appearances,relief_ip
2023-08-16,MIA,716972,5,5.3333
2023-08-16,MIL,716962,3,3.0
2023-08-16,MIN,716976,5,5.0
2023-08-16,NYM,716974,4,4.0
2023-08-16,NYY,716970,2,4.6667
2023-08-16,PHI,716967,3,4.0
2023-08-16,PIT,716974,3,4.0
2023-08-16,SDP,716965,3,3.0
2023-08-16,SEA,716963,2,2.0
2023-08-16,SFG,716975,3,8.0
2023-08-16,STL,716969,1,4.6667
2023-08-16,TBR,716975,4,3.0
2023-08-16,TEX,716971,2,2.0
2023-08-16,TOR,716967,5,3.6666
2023-08-16,WSN,716982,3,2.6667
2023-08-17,ARI,716957,2,2.6666
2023-08-17,BOS,716966,3,3.6667
2023-08-17,KCR,716964,5,5.0
2023-08-17,LAD,716961,2,2.0
2023-08-17,MIL,716961,1,1.0
2023-08-17,NYM,716958,3,3.0
2023-08-17,SDP,716957,1,4.0
2023-08-17,SEA,716964,3,3.0
2023-08-17,STL,716958,3,3.0
2023-08-17,WSN,716966,4,3.0
2023-08-18,ARI,716942,2,1.0
2023-08-18,ATH,716944,3,8.0
2023-08-18,ATL,716949,3,2.0
2023-08-18,BAL,716944,4,4.0
2023-08-18,BOS,716953,3,3.0
2023-08-18,CHC,716955,3,3.0
2023-08-18,CHW,716947,3,4.0
2023-08-18,CIN,716954,4,4.0
2023-08-18,CLE,716959,4,3.0
2023-08-18,COL,716947,2,2.0
2023-08-18,DET,716959,3,3.0
2023-08-18,HOU,716948,2,3.0
2023-08-18,KCR,716955,4,3.0
2023-08-18,LAA,716945,6,6.0
2023-08-18,LAD,716946,4,5.6667
2023-08-18,MIA,716946,3,3.0
2023-08-18,MIL,716950,5,3.6667
2023-08-18,MIN,716951,3,3.0
2023-08-18,NYM,716952,3,3.3333
2023-08-18,NYY,716953,3,6.6667
2023-08-18,PHI,716960,3,4.6667
2023-08-18,PIT,716951,4,3.6667
2023-08-18,SDP,716942,3,3.0
2023-08-18,SEA,716948,2,2.6667
2023-08-18,SFG,716949,3,2.3333
2023-08-18,STL,716952,2,4.0
2023-08-18,TBR,716945,6,6.6667
2023-08-18,TEX,716950,5,5.3333
2023-08-18,TOR,716954,4,2.6666
2023-08-18,WSN,716960,6,5.0
2023-08-19,ARI,716931,3,6.6667
2023-08-19,ATH,716930,4,4.3333
2023-08-19,ATL,716934,5,5.0
2023-08-19,BAL,716930,5,5.0
2023-08-19,BOS,716943,2,3.0
2023-08-19,CHC,716937,4,3.0
2023-08-19,CHW,716933,3,5.0
2023-08-19,CIN,716935,3,3.3333
2023-08-19,CLE,716939,4,4.0
2023-08-19,COL,716933,3,4.0
2023-08-19,DET,716939,4,3.0
2023-08-19,HOU,716932,4,4.0
2023-08-19,KCR,716937,4,4.3333
2023-08-19,LAA,716925,3,4.3333
2023-08-19,LAD,716926,2,2.0
2023-08-19,MIA,716926,2,2.0
2023-08-19,MIL,716938,4,3.3333
2023-08-19,MIN,716936,3,2.3333
2023-08-19,NYM,716940,1,2.0
2023-08-19,NYY,716943,3,5.0
2023-08-19,PHI,716941,3,3.0
2023-08-19,PIT,716936,3,3.0
2023-08-19,SDP,716931,2,4.0
2023-08-19,SEA,716932,3,3.0
2023-08-19,SFG,716934,1,2.0
2023-08-19,STL,716940,2,4.3333
2023-08-19,TBR,716925,2,3.0
2023-08-19,TEX,716938,1,4.0
2023-08-19,TOR,716935,4,3.0
2023-08-19,WSN,716941,4,3.0
2023-08-20,ATH,716914,2,5.0
2023-08-20,ATL,716927,3,3.3333
2023-08-20,BAL,716914,2,3.0
2023-08-20,BOS,716928,5,8.0
2023-08-20,CHC,716917,3,2.6667
2023-08-20,CHW,716916,3,4.3333
2023-08-20,CIN,716924,4,6.0
2023-08-20,CLE,716922,3,3.0
2023-08-20,COL,716916,4,3.0
2023-08-20,DET,716922,2,2.3333
2023-08-20,HOU,716920,6,6.3333
2023-08-20,KCR,716917,0,0.0
2023-08-20,MIL,716918,4,4.0
2023-08-20,MIN,716923,3,2.6667
2023-08-20,NYM,716921,5,4.0
2023-08-20,NYY,716928,3,3.3333
2023-08-20,PHI,716929,1,1.0
2023-08-20,PIT,716923,4,6.0
2023-08-20,SEA,716920,6,7.0
2023-08-20,SFG,716927,5,7.3333
2023-08-20,STL,716921,4,3.6666
2023-08-20,TEX,716918,5,5.3333
2023-08-20,TOR,716924,2,4.0
2023-08-20,WSN,716929,4,3.0
2023-08-21,ARI,716906,6,10.3333
2023-08-21,ATH,716904,4,3.0
2023-08-21,ATL,716910,2,4.6666
2023-08-21,BOS,716908,1,4.0
2023-08-21,CHC,716913,5,3.6667
2023-08-21,CHW,716905,3,5.0
2023-08-21,DET,716913,4,3.0
2023-08-21,HOU,716908,4,4.0
2023-08-21,KCR,716904,3,7.0
2023-08-21,MIA,716907,1,4.6667
2023-08-21,NYM,716910,4,4.3333
2023-08-21,PHI,716911,2,2.0
2023-08-21,PIT,716912,1,6.0
2023-08-21,SDP,716907,4,3.6667
2023-08-21,SEA,716905,2,2.0
2023-08-21,SFG,716911,2,7.3334
2023-08-21,STL,716912,1,4.3333
2023-08-21,TEX,716906,2,2.6667
2023-08-22,ARI,716889,5,2.9999
2023-08-22,ATH,716888,4,8.0001
2023-08-22,ATL,716891,4,3.6667
2023-08-22,BAL,716902,5,4.0
2023-08-22,BOS,716895,3,3.0
2023-08-22,CHC,716896,3,4.3333
2023-08-22,CHW,716893,3,4.0
2023-08-22,CIN,716892,3,2.0
2023-08-22,CLE,716897,3,3.0
2023-08-22,COL,716898,5,3.9999
2023-08-22,DET,716896,4,4.3333
2023-08-22,HOU,716895,3,3.0
2023-08-22,KCR,716888,2,5.0
2023-08-22,LAA,716892,3,3.0
2023-08-22,LAD,716897,2,1.6667
2023-08-22,MIA,716887,3,3.0
2023-08-22,MIL,716894,3,4.0
2023-08-22,MIN,716894,3,3.0
2023-08-22,NYM,716891,3,3.3333
2023-08-22,NYY,716900,3,3.0
2023-08-22,PHI,716899,4,4.0
2023-08-22,PIT,716901,3,4.0
2023-08-22,SDP,716887,3,3.0
2023-08-22,SEA,716893,6,5.0
2023-08-22,SFG,716899,5,5.0
2023-08-22,STL,716901,3,3.3334
2023-08-22,TBR,716898,4,3.6667
2023-08-22,TEX,716889,3,4.0
2023-08-22,TOR,716902,6,5.3333
2023-08-22,WSN,716900,3,3.0
2023-08-23,ATH,716884,3,6.6667
2023-08-23,ATL,716876,2,2.0
2023-08-23,BAL,716874,3,3.0
2023-08-23,BOS,716878,5,5.0
2023-08-23,CHC,716885,3,3.3333
2023-08-23,CHW,716881,5,6.0
2023-08-23,CIN,716903,4,4.6667
2023-08-23,CLE,716875,6,7.0
2023-08-23,COL,716880,2,3.0
2023-08-23,DET,716885,3,3.0
2023-08-23,HOU,716878,5,5.3333
2023-08-23,KCR,716884,3,3.0
2023-08-23,LAA,716903,4,4.0
2023-08-23,LAD,716875,6,7.0
2023-08-23,MIA,716883,1,1.3333
2023-08-23,MIL,716882,4,4.0
2023-08-23,MIN,716882,4,4.6667
2023-08-23,NYM,716876,2,2.6667
2023-08-23,NYY,716877,2,2.3333
2023-08-23,PHI,716879,4,4.3334
2023-08-23,PIT,716886,3,5.6666
2023-08-23,SDP,716883,3,3.0
2023-08-23,SEA,716881,3,3.3333
2023-08-23,SFG,716879,8,5.0
2023-08-23,STL,716886,3,4.0
2023-08-23,TBR,716880,4,5.0
2023-08-23,TOR,716874,3,2.0
2023-08-23,WSN,716877,3,4.0
2023-08-24,ARI,716868,3,2.0
2023-08-24,ATH,716864,5,4.0
2023-08-24,BAL,716865,1,1.0
2023-08-24,BOS,716873,1,2.0
2023-08-24,CHC,716870,4,4.0
2023-08-24,CHW,716864,3,3.3333
2023-08-24,CIN,716868,2,2.0
2023-08-24,CLE,716871,1,4.6667
2023-08-24,COL,716869,3,3.0
2023-08-24,HOU,716873,3,6.6666
2023-08-24,LAD,716871,3,8.0
2023-08-24,MIN,716867,2,4.0
2023-08-24,NYY,716872,5,6.3333
2023-08-24,PIT,716870,4,9.0
2023-08-24,TBR,716869,4,7.0
2023-08-24,TEX,716867,3,3.6667
2023-08-24,TOR,716865,2,2.0
2023-08-24,WSN,716872,3,3.0
2023-08-25,ARI,716851,4,3.6667
2023-08-25,ATH,716856,2,4.0
2023-08-25,ATL,716852,2,2.0
2023-08-25,BAL,716859,3,3.0
2023-08-25,BOS,716866,3,4.0
2023-08-25,CHC,716862,2,2.3333
2023-08-25,CHW,716856,2,4.6667
2023-08-25,CIN,716851,2,4.3333
2023-08-25,CLE,716860,3,3.0
2023-08-25,COL,716859,2,2.0
2023-08-25,DET,716858,2,2.6667
2023-08-25,HOU,716858,2,1.6667
2023-08-25,KCR,716853,3,4.0
2023-08-25,LAA,716855,3,3.0
2023-08-25,LAD,716866,3,3.0
2023-08-25,MIA,716863,4,3.0001
2023-08-25,MIL,716857,3,3.0
2023-08-25,MIN,716850,1,2.0
2023-08-25,NYM,716855,4,2.3333
2023-08-25,NYY,716854,1,1.3333
2023-08-25,PHI,716861,3,3.0
2023-08-25,PIT,716862,1,1.0
2023-08-25,SDP,716857,2,4.0
2023-08-25,SEA,716853,6,5.0
2023-08-25,SFG,716852,1,3.6667
2023-08-25,STL,716861,1,2.0
2023-08-25,TBR,716854,2,3.0
2023-08-25,TEX,716850,3,4.0
2023-08-25,TOR,716860,4,3.3333
2023-08-25,WSN,716863,2,3.0
2023-08-26,ARI,716833,6,6.0
2023-08-26,ATH,716841,1,2.0
2023-08-26,ATL,716848,3,3.0
2023-08-26,BAL,716837,4,3.0
2023-08-26,BOS,716849,5,4.6666
2023-08-26,CHC,716842,4,4.0
2023-08-26,CHW,716841,4,4.0
2023-08-26,CIN,716833,5,9.6667
2023-08-26,CLE,716846,3,4.0
2023-08-26,COL,716837,3,3.0
2023-08-26,DET,716843,5,4.3334
2023-08-26,HOU,716843,3,4.0
2023-08-26,KCR,716832,4,5.0
2023-08-26,LAA,716840,4,5.6667
2023-08-26,LAD,716849,2,2.0
2023-08-26,MIA,716844,3,3.0
2023-08-26,MIL,716838,3,3.6667
2023-08-26,MIN,716839,5,4.0
2023-08-26,NYM,716840,6,7.3333
2023-08-26,NYY,716845,2,1.3333
2023-08-26,PHI,716847,2,2.0
2023-08-26,PIT,716842,4,7.0
2023-08-26,SDP,716838,3,3.6666
2023-08-26,SEA,716832,2,2.0
2023-08-26,SFG,716848,4,7.3334
2023-08-26,STL,716847,3,2.3333
2023-08-26,TBR,716845,3,3.0
2023-08-26,TEX,716839,2,2.0
2023-08-26,TOR,716846,4,4.0
2023-08-26,WSN,716844,3,3.0
2023-08-27,ARI,716821,3,3.3334
2023-08-27,ATH,716826,2,2.0
2023-08-27,ATL,716819,3,3.3333
2023-08-27,BAL,716836,3,3.3333
2023-08-27,BOS,716831,2,5.0
2023-08-27,CHC,716834,1,2.0
2023-08-27,CHW,716826,2,2.0
2023-08-27,CIN,716821,2,1.3333
2023-08-27,CLE,716825,4,5.0
2023-08-27,COL,716836,2,2.0
2023-08-27,DET,716830,6,4.3333
2023-08-27,HOU,716830,4,4.0
2023-08-27,KCR,716820,3,2.3333
2023-08-27,LAA,716829,1,1.0
2023-08-27,LAD,716831,3,8.0
2023-08-27,MIA,716827,5,8.0
2023-08-27,MIL,716822,3,7.0
2023-08-27,MIN,716824,5,9.0
2023-08-27,NYM,716829,2,2.0
2023-08-27,NYY,716828,4,3.3333
2023-08-27,PHI,716835,2,2.0
2023-08-27,PIT,716834,2,4.3333
2023-08-27,SDP,716822,3,2.6666
2023-08-27,SEA,716820,3,2.0
2023-08-27,SFG,716819,4,4.6666
2023-08-27,STL,716835,3,2.6667
2023-08-27,TBR,716828,3,3.0
2023-08-27,TEX,716824,7,7.3334
2023-08-27,TOR,716825,5,5.0
2023-08-27,WSN,716827,1,1.0
2023-08-28,ARI,716805,1,2.6667
2023-08-28,ATH,716804,1,4.0
2023-08-28,ATL,716812,3,3.0
2023-08-28,BAL,716815,3,3.0
2023-08-28,BOS,716814,1,4.3333
2023-08-28,CHC,716810,2,3.0
2023-08-28,CHW,716815,2,4.0
2023-08-28,CIN,716823,3,4.6667
2023-08-28,CLE,716813,4,6.0
2023-08-28,COL,716812,4,6.3334
2023-08-28,DET,716808,4,4.6667
2023-08-28,HOU,716814,2,5.0
2023-08-28,KCR,716811,4,4.3333
2023-08-28,LAA,716817,2,2.3334
2023-08-28,LAD,716805,3,3.0
2023-08-28,MIL,716810,3,3.0
2023-08-28,MIN,716813,2,5.0
2023-08-28,NYM,716818,4,3.0
2023-08-28,NYY,716808,2,2.0
2023-08-28,PHI,716817,4,3.3334
2023-08-28,PIT,716811,0,0.0
2023-08-28,SDP,716809,2,2.0
2023-08-28,SEA,716804,3,3.0
2023-08-28,SFG,716823,3,2.6667
2023-08-28,STL,716809,2,3.0
2023-08-28,TEX,716818,2,3.0
2023-08-28,TOR,716816,3,4.0
2023-08-28,WSN,716816,4,6.0
2023-08-29,ARI,716792,3,3.0
2023-08-29,ATH,716790,5,5.0
2023-08-29,ATL,716791,3,3.0
2023-08-29,BAL,716800,3,3.0
2023-08-29,BOS,716802,4,4.3333
2023-08-29,CHC,716798,3,3.0
2023-08-29,CHW,716800,4,2.6667
2023-08-29,CIN,716803,2,2.0
2023-08-29,CLE,716796,5,8.0
2023-08-29,COL,716791,3,4.0
2023-08-29,DET,716795,2,3.0
2023-08-29,HOU,716802,3,3.3333
2023-08-29,KCR,716793,4,2.0
2023-08-29,LAA,716806,2,3.0
2023-08-29,LAD,716792,3,4.0
2023-08-29,MIA,716807,3,3.3334
2023-08-29,MIL,716798,1,1.0
2023-08-29,MIN,716796,2,3.0
2023-08-29,NYM,716799,3,3.0
2023-08-29,NYY,716795,3,5.0
2023-08-29,PHI,716806,3,3.0
2023-08-29,PIT,716793,3,7.0
2023-08-29,SDP,716797,4,3.3333
2023-08-29,SEA,716790,4,5.3333
2023-08-29,SFG,716803,0,0.0
2023-08-29,STL,716797,3,6.0
2023-08-29,TBR,716807,3,4.0
2023-08-29,TEX,716799,4,3.6667
2023-08-29,TOR,716801,1,3.0
2023-08-29,WSN,716801,3,4.0
2023-08-30,ARI,716774,4,4.0001
2023-08-30,ATH,716788,4,3.0
2023-08-30,ATL,716773,3,3.0
2023-08-30,BAL,716786,4,4.6667
2023-08-30,BOS,716794,6,6.3333
2023-08-30,CHC,716779,3,2.9999
2023-08-30,CHW,716786,2,3.0
2023-08-30,CIN,716789,4,3.6667
2023-08-30,CLE,716784,4,5.0
2023-08-30,COL,716773,3,3.3333
2023-08-30,DET,716781,4,8.3333
2023-08-30,HOU,716794,3,3.0
2023-08-30,KCR,716780,3,3.3333
2023-08-30,LAA,716787,5,5.0
2023-08-30,LAD,716774,1,4.0
2023-08-30,MIA,716778,4,4.0
2023-08-30,MIL,716779,2,2.0
2023-08-30,MIN,716784,5,3.0
2023-08-30,NYM,716783,4,4.6667
2023-08-30,NYY,716781,1,3.0
2023-08-30,PHI,716787,5,4.3333
2023-08-30,PIT,716780,4,3.3333
2023-08-30,SDP,716782,4,4.6667
2023-08-30,SEA,716788,3,3.0
2023-08-30,SFG,716789,4,3.0
2023-08-30,STL,716782,3,3.0
2023-08-30,TBR,716778,3,3.6667
2023-08-30,TEX,716783,3,5.0
2023-08-30,TOR,716785,1,1.0
2023-08-30,WSN,716785,2,3.0
2023-08-31,ATL,716768,4,3.0
2023-08-31,DET,716775,4,4.0
2023-08-31,LAD,716768,4,4.6667
2023-08-31,MIA,716776,3,3.0
2023-08-31,NYY,716775,5,5.0
2023-08-31,SDP,716777,2,6.0
2023-08-31,SFG,716777,3,5.0
2023-08-31,WSN,716776,3,4.0
2023-09-01,ARI,716756,3,3.0
2023-09-01,ATH,716758,3,3.0
2023-09-01,ATL,716757,3,2.0
2023-09-01,BAL,716756,3,2.3333
2023-09-01,BOS,716764,3,6.6667
2023-09-01,CHC,716770,4,8.0
2023-09-01,CHW,716762,3,3.6667
2023-09-01,CIN,716770,4,4.3333
2023-09-01,CLE,716767,3,3.0
2023-09-01,COL,716759,5,3.3332
2023-09-01,DET,716762,3,2.3334
2023-09-01,HOU,716763,3,3.0
2023-09-01,KCR,716764,1,1.0
2023-09-01,LAA,716758,3,4.3333
2023-09-01,LAD,716757,3,4.0
2023-09-01,MIA,716771,5,6.3333
2023-09-01,MIL,716765,3,3.0
2023-09-01,MIN,716772,3,3.0
2023-09-01,NYM,716769,2,2.0
2023-09-01,NYY,716763,3,4.0
2023-09-01,PHI,716765,3,2.0
2023-09-01,PIT,716766,4,4.0
2023-09-01,SDP,716761,2,3.0
2023-09-01,SEA,716769,2,1.3333
2023-09-01,SFG,716761,3,5.3333
2023-09-01,STL,716766,3,3.0
2023-09-01,TBR,716767,1,1.0
2023-09-01,TEX,716772,3,3.0
2023-09-01,TOR,716759,6,4.0
2023-09-01,WSN,716771,6,6.0
2023-09-02,ARI,716747,4,5.6667
2023-09-02,ATH,716755,5,4.0
2023-09-02,ATL,716741,4,4.0
2023-09-02,BAL,716747,3,3.0
2023-09-02,BOS,716750,2,4.0
2023-09-02,CHC,716753,2,0.6666
2023-09-02,CHW,716749,2,5.0
2023-09-02,CIN,716753,3,2.6667
2023-09-02,CLE,716754,6,6.0
2023-09-02,COL,716748,4,3.0
2023-09-02,DET,716749,2,2.0
2023-09-02,HOU,716746,5,5.0
2023-09-02,KCR,716750,5,6.3333
2023-09-02,LAA,716755,2,2.0
2023-09-02,LAD,716741,5,6.0
2023-09-02,MIA,716760,2,4.0
2023-09-02,MIL,716745,5,4.6667
2023-09-02,MIN,716752,8,6.6667
2023-09-02,NYM,716751,5,5.0
2023-09-02,NYY,716746,3,5.0
2023-09-02,PHI,716745,3,3.3333
2023-09-02,PIT,716744,5,6.6667
2023-09-02,SDP,716743,3,3.0
2023-09-02,SEA,716751,4,4.0
2023-09-02,SFG,716743,2,2.3333
2023-09-02,STL,716744,6,4.3333
2023-09-02,TBR,716754,6,6.0
2023-09-02,TEX,716752,6,6.3333
2023-09-02,TOR,716748,4,3.3333
2023-09-02,WSN,716760,2,5.0
2023-09-03,ARI,716732,3,3.6667
2023-09-03,ATH,716731,5,5.0
2023-09-03,ATL,716725,3,4.0
2023-09-03,BAL,716732,4,4.3333
2023-09-03,BOS,716739,4,4.0
2023-09-03,CHC,716738,3,3.3333
2023-09-03,CHW,716734,5,7.3333
2023-09-03,CIN,716738,4,5.0
2023-09-03,CLE,716729,4,3.6667
2023-09-03,COL,716730,6,5.0
2023-09-03,DET,716734,2,2.0
2023-09-03,HOU,716735,2,3.0
2023-09-03,KCR,716739,4,8.0001
2023-09-03,LAA,716731,4,2.6667
2023-09-03,LAD,716725,2,2.0
2023-09-03,MIA,716740,1,1.0
2023-09-03,MIL,716736,3,2.6667
2023-09-03,MIN,716737,2,3.0
2023-09-03,NYM,716742,3,3.6667
2023-09-03,NYY,716735,3,4.0
2023-09-03,PHI,716736,5,5.0
2023-09-03,PIT,716733,4,4.3334
2023-09-03,SDP,716728,3,3.0
2023-09-03,SEA,716742,3,5.0
2023-09-03,SFG,716728,1,5.0
2023-09-03,STL,716733,2,2.0
2023-09-03,TBR,716729,5,4.0
2023-09-03,TEX,716737,5,4.0
2023-09-03,TOR,716730,5,5.0
2023-09-03,WSN,716740,5,5.0
2023-09-04,ARI,716721,2,2.0
2023-09-04,ATH,716726,4,5.3333
2023-09-04,BAL,716713,3,3.0
2023-09-04,BOS,716722,3,3.0
2023-09-04,CHC,716723,1,1.0
2023-09-04,CHW,716681,3,4.3334
2023-09-04,CIN,716727,6,7.0
2023-09-04,CLE,716719,3,6.0
2023-09-04,COL,716721,1,2.0
2023-09-04,HOU,716724,4,4.0
2023-09-04,KCR,716681,2,3.0
2023-09-04,LAA,716713,3,3.0
2023-09-04,MIL,716718,2,2.0
2023-09-04,MIN,716719,3,3.0
2023-09-04,PHI,716720,5,4.0001
2023-09-04,PIT,716718,3,3.0
2023-09-04,SDP,716720,4,7.6667
2023-09-04,SEA,716727,2,3.0
2023-09-04,SFG,716723,1,1.3333
2023-09-04,TBR,716722,4,3.6667
2023-09-04,TEX,716724,4,4.3334
2023-09-04,TOR,716726,4,4.0001
2023-09-05,ARI,716702,4,5.3334
2023-09-05,ATH,716707,3,3.0
2023-09-05,ATL,716709,4,6.0
2023-09-05,BAL,716706,7,5.3334
2023-09-05,BOS,716716,5,6.3333
2023-09-05,CHC,716708,5,3.6667
2023-09-05,CHW,716704,3,3.3333
2023-09-05,CIN,716712,4,4.3333
2023-09-05,CLE,716717,4,4.0
2023-09-05,COL,716702,3,3.0
2023-09-05,DET,716711,5,5.3333
2023-09-05,HOU,716705,1,2.0
2023-09-05,KCR,716704,2,4.0
2023-09-05,LAA,716706,4,3.3333
2023-09-05,LAD,716710,1,3.0
2023-09-05,MIA,716710,3,3.0
2023-09-05,MIL,716714,2,2.0
2023-09-05,MIN,716717,3,3.0
2023-09-05,NYM,716715,2,2.0
2023-09-05,NYY,716711,3,3.0
2023-09-05,PHI,716703,1,2.0
2023-09-05,PIT,716714,2,4.6667
2023-09-05,SDP,716703,2,2.3333
2023-09-05,SEA,716712,4,3.0
2023-09-05,SFG,716708,5,6.3334
2023-09-05,STL,716709,4,2.3333
2023-09-05,TBR,716716,7,6.0
2023-09-05,TEX,716705,3,7.6666
2023-09-05,TOR,716707,1,1.0
2023-09-05,WSN,716715,2,5.0
2023-09-06,ARI,716692,5,6.0
2023-09-06,ATH,716698,3,4.0
2023-09-06,ATL,716689,5,6.3333
2023-09-06,BAL,716690,3,3.0
2023-09-06,BOS,716696,2,3.3333
2023-09-06,CHC,716699,2,2.3333
2023-09-06,CHW,716688,4,3.0
2023-09-06,CIN,716693,3,4.3333
2023-09-06,CLE,716700,4,4.0
2023-09-06,COL,716692,5,5.6666
2023-09-06,DET,716694,5,7.0
2023-09-06,HOU,716687,2,2.0
2023-09-06,KCR,716688,3,3.6667
2023-09-06,LAA,716690,2,4.0
2023-09-06,LAD,716695,2,3.3333
2023-09-06,MIA,716695,4,8.0
2023-09-06,MIL,716697,4,2.6667
2023-09-06,MIN,716700,2,4.0
2023-09-06,NYM,716701,3,2.0
2023-09-06,NYY,716694,3,2.6666
2023-09-06,PHI,716691,3,3.0
2023-09-06,PIT,716697,5,8.0
2023-09-06,SDP,716691,4,5.0
2023-09-06,SEA,716693,4,3.6667
2023-09-06,SFG,716699,4,5.6667
2023-09-06,STL,716689,3,4.0
2023-09-06,TBR,716696,3,3.0
2023-09-06,TEX,716687,5,6.0
2023-09-06,TOR,716698,3,3.0
2023-09-06,WSN,716701,4,4.0
2023-09-07,ARI,716685,5,3.3333
2023-09-07,ATL,716680,3,3.0
2023-09-07,CHC,716685,2,3.6666
2023-09-07,CLE,716684,4,2.6667
2023-09-07,DET,716686,3,3.0
2023-09-07,LAA,716684,5,7.3333
2023-09-07,LAD,716682,2,2.0
2023-09-07,MIA,716682,3,5.3333
2023-09-07,NYY,716686,3,5.3333
2023-09-07,SEA,716683,3,3.0
2023-09-07,STL,716680,2,2.3333
2023-09-07,TBR,716683,1,1.0
2023-09-08,ARI,716678,0,0.0
2023-09-08,ATH,716665,5,6.0
2023-09-08,ATL,716674,2,2.0
2023-09-08,BAL,716672,3,3.0
2023-09-08,BOS,716672,3,3.6666
2023-09-08,CHC,716678,4,3.0
2023-09-08,CHW,716675,2,2.0
2023-09-08,CIN,716677,5,5.0
2023-09-08,CLE,716667,5,4.0
2023-09-08,COL,716668,4,2.9999
2023-09-08,DET,716675,3,2.3333
2023-09-08,HOU,716669,2,4.6667
2023-09-08,KCR,716673,4,5.9999
2023-09-08,LAA,716667,4,3.6667
2023-09-08,LAD,716676,4,4.6667
2023-09-08,MIA,716679,4,4.0
2023-09-08,MIL,716670,4,4.3333
2023-09-08,MIN,716666,4,4.0
2023-09-08,NYM,716666,3,2.0
2023-09-08,NYY,716670,4,5.0
2023-09-08,PHI,716679,4,4.0
2023-09-08,PIT,716674,2,3.0
2023-09-08,SDP,716669,2,3.0
2023-09-08,SEA,716671,2,1.6667
2023-09-08,SFG,716668,4,4.0
2023-09-08,STL,716677,6,5.3334
2023-09-08,TBR,716671,3,2.6667
2023-09-08,TEX,716665,3,3.3334
2023-09-08,TOR,716673,5,4.0
2023-09-08,WSN,716676,6,5.0
2023-09-09,ARI,716660,4,4.3333
2023-09-09,ATH,716657,3,4.0
2023-09-09,ATL,716651,3,5.0
2023-09-09,BAL,716664,6,5.6668
2023-09-09,BOS,716664,4,5.0
2023-09-09,CHC,716660,3,3.0
2023-09-09,CHW,716658,4,4.0
2023-09-09,CIN,716655,5,6.0
2023-09-09,CLE,716650,1,1.0
2023-09-09,COL,716663,4,4.6667
2023-09-09,DET,716658,3,4.0
2023-09-09,HOU,716649,6,5.0
2023-09-09,KCR,716661,3,6.0
2023-09-09,LAA,716650,1,1.0
2023-09-09,LAD,716662,4,3.6667
2023-09-09,MIA,716653,1,4.3333
2023-09-09,MIL,716659,5,5.3333
2023-09-09,MIN,716654,4,3.6667
2023-09-09,NYM,716654,2,2.0
2023-09-09,NYY,716659,4,4.0
2023-09-09,PHI,716653,4,4.6667
2023-09-09,PIT,716651,5,5.3333
2023-09-09,SDP,716649,3,3.6667
2023-09-09,SEA,716656,4,6.6667
2023-09-09,SFG,716663,3,3.0
2023-09-09,STL,716655,4,4.0
2023-09-09,TBR,716656,4,4.0
2023-09-09,TEX,716657,4,6.6667
2023-09-09,TOR,716661,1,1.0
2023-09-09,WSN,716662,5,5.0
2023-09-10,ARI,716638,2,6.6667
2023-09-10,ATH,716637,2,3.6667
2023-09-10,ATL,716644,3,2.6667
2023-09-10,BAL,716652,2,3.6667
2023-09-10,BOS,716652,3,4.0
2023-09-10,CHC,716638,4,3.3333
2023-09-10,CHW,716648,3,3.0
2023-09-10,CIN,716642,3,3.0
2023-09-10,CLE,716633,1,1.0
2023-09-10,COL,716634,3,3.0
2023-09-10,DET,716648,4,4.0
2023-09-10,HOU,716640,2,3.0
