date,team,home_away,opponent,runs_scored,runs_allowed,result,home_team_won,attendance,season,recency_weight
,SFG,Home,CIN,6.0,5.0,W-wo,,36210.0,,0.6
,SFG,Home,LAD,4.0,6.0,L,0.0,35033.0,,0.6
,SFG,Home,LAD,2.0,10.0,L,0.0,33575.0,,0.6
,SFG,Home,LAD,4.0,1.0,W,1.0,36027.0,,0.6
,SFG,Home,COL,10.0,5.0,W,1.0,32025.0,,0.6
,SFG,Home,COL,14.0,4.0,W,1.0,31098.0,,0.6
,SFG,Home,COL,4.0,1.0,W,1.0,34766.0,,0.6
,SFG,@,PIT,6.0,7.0,L-wo,,12652.0,,0.6
,SFG,@,PIT,9.0,5.0,W,0.0,13830.0,,0.6
,SFG,@,PIT,7.0,6.0,W,0.0,23162.0,,0.6
,SFG,@,NYM,8.0,7.0,W,0.0,26658.0,,0.6
,SFG,@,NYM,7.0,2.0,W,0.0,32971.0,,0.6
,SFG,@,NYM,3.0,4.0,L-wo,,41016.0,,0.6
,SFG,Home,PHI,8.0,4.0,W,1.0,40598.0,,0.6
,SFG,Home,PHI,1.0,0.0,W-wo,,34655.0,,0.6
,SFG,Home,PHI,1.0,6.0,L,0.0,31763.0,,0.6
,SFG,Home,NYY,2.0,6.0,L,0.0,35018.0,,0.6
,SFG,Home,NYY,3.0,7.0,L,0.0,34487.0,,0.6
,SFG,Home,NYY,5.0,7.0,L,0.0,39485.0,,0.6
,SFG,@,ARI,2.0,4.0,L-wo,,21551.0,,0.6
,SFG,@,ARI,5.0,8.0,L,1.0,23548.0,,0.6
,SFG,@,ARI,9.0,3.0,W,0.0,24178.0,,0.6
,SFG,@,TEX,5.0,2.0,W,0.0,35868.0,,0.6
,SFG,@,TEX,3.0,1.0,W,0.0,34843.0,,0.6
,SFG,@,TEX,2.0,7.0,L,1.0,34912.0,,0.6
,SFG,Home,HOU,4.0,3.0,W-wo,,32820.0,,0.6
,SFG,Home,HOU,1.0,3.0,L,0.0,32853.0,,0.6
,SFG,Home,HOU,5.0,3.0,W,1.0,34506.0,,0.6
,SFG,Home,LAA,6.0,8.0,L,0.0,32842.0,,0.6
,SFG,Home,LAA,3.0,4.0,L,0.0,36235.0,,0.6
,SFG,Home,LAA,13.0,6.0,W,1.0,41008.0,,0.6
,SFG,@,CHC,7.0,6.0,W,0.0,36048.0,,0.6
,SFG,@,CHC,2.0,5.0,L,1.0,36297.0,,0.6
,SFG,@,CHC,5.0,6.0,L,1.0,37673.0,,0.6
,SFG,@,STL,5.0,6.0,L,1.0,8332.0,,0.6
,SFG,@,STL,4.0,9.0,L,1.0,41815.0,,0.6
,SFG,@,STL,3.0,5.0,L,1.0,37492.0,,0.6
,SFG,Home,CHC,5.0,4.0,W-wo,,30701.0,,0.6
,SFG,Home,CHC,5.0,1.0,W,1.0,30368.0,,0.6
,SFG,Home,CHC,4.0,3.0,W,1.0,30893.0,,0.6
,SFG,Home,CHC,3.0,5.0,L,0.0,31535.0,,0.6
,SFG,Home,LAD,5.0,3.0,W-wo,,40052.0,,0.6
,SFG,Home,LAD,7.0,14.0,L,0.0,39663.0,,0.6
,SFG,Home,LAD,10.0,4.0,W,1.0,40428.0,,0.6
,SFG,@,ATL,5.0,3.0,W,0.0,34047.0,,0.6
,SFG,@,ATL,1.0,3.0,L,1.0,38834.0,,0.6
,SFG,@,ATL,4.0,2.0,W,0.0,40672.0,,0.6
,SFG,@,CLE,4.0,2.0,W,0.0,36769.0,,0.6
,SFG,@,CLE,4.0,5.0,L,1.0,36081.0,,0.6
,SFG,@,CLE,4.0,5.0,L,1.0,32012.0,,0.6
,SFG,Home,TOR,4.0,3.0,W-wo,,32924.0,,0.6
,SFG,Home,TOR,6.0,10.0,L,0.0,32014.0,,0.6
,SFG,Home,TOR,3.0,5.0,L,0.0,30064.0,,0.6
,SFG,Home,MIN,7.0,1.0,W,1.0,34106.0,,0.6
,SFG,Home,MIN,2.0,4.0,L,0.0,32582.0,,0.6
,SFG,Home,MIN,3.0,2.0,W-wo,,34115.0,,0.6
,SFG,@,COL,3.0,7.0,L,1.0,40115.0,,0.6
,SFG,@,COL,3.0,4.0,L,1.0,44178.0,,0.6
,SFG,@,COL,3.0,2.0,W,0.0,30507.0,,0.6
,SFG,@,LAD,2.0,3.0,L,1.0,49576.0,,0.6
,SFG,@,LAD,2.0,5.0,L,1.0,52627.0,,0.6
,SFG,@,LAD,8.0,3.0,W,0.0,54070.0,,0.6
,SFG,@,LAD,4.0,6.0,L,1.0,52291.0,,0.6
,SFG,Home,COL,11.0,4.0,W,1.0,32861.0,,0.6
,SFG,Home,COL,4.0,1.0,W,1.0,,,0.6
,SFG,Home,COL,5.0,0.0,W,1.0,34543.0,,0.6
,SFG,Home,COL,5.0,4.0,W,1.0,37178.0,,0.6
,SFG,Home,OAK,2.0,5.0,L,0.0,37885.0,,0.6
,SFG,Home,OAK,1.0,0.0,W,1.0,38668.0,,0.6
,SFG,@,CIN,3.0,0.0,W,0.0,28075.0,,0.6
,SFG,@,CIN,4.0,6.0,L,1.0,32602.0,,0.6
,SFG,@,CIN,8.0,2.0,W,0.0,27692.0,,0.6
,SFG,@,WSN,4.0,1.0,W,0.0,14674.0,,0.6
,SFG,@,WSN,5.0,11.0,L,1.0,17044.0,,0.6
,SFG,@,WSN,7.0,4.0,W,0.0,13310.0,,0.6
,SFG,@,WSN,9.0,5.0,W,0.0,12423.0,,0.6
,SFG,Home,DET,3.0,2.0,W-wo,,33037.0,,0.6
,SFG,Home,DET,3.0,1.0,W,1.0,40030.0,,0.6
,SFG,Home,DET,4.0,5.0,L,0.0,40447.0,,0.6
,SFG,Home,ATL,0.0,1.0,L,0.0,30184.0,,0.6
,SFG,Home,ATL,3.0,4.0,L,0.0,30468.0,,0.6
,SFG,Home,ATL,2.0,13.0,L,0.0,27460.0,,0.6
,SFG,Home,ATL,6.0,0.0,W,1.0,29319.0,,0.6
,SFG,@,OAK,0.0,2.0,L,1.0,37551.0,,0.6
,SFG,@,OAK,4.0,2.0,W,0.0,32727.0,,0.6
,SFG,Home,CHW,5.0,3.0,W,1.0,29209.0,,0.6
,SFG,Home,CHW,4.0,1.0,W,1.0,28766.0,,0.6
,SFG,Home,CHW,2.0,6.0,L,0.0,28375.0,,0.6
,SFG,@,SEA,5.0,6.0,L-wo,,38762.0,,0.6
,SFG,@,SEA,4.0,3.0,W,0.0,38027.0,,0.6
,SFG,@,SEA,3.0,4.0,L,1.0,35062.0,,0.6
,SFG,@,MIL,5.0,4.0,W,0.0,24354.0,,0.6
,SFG,@,MIL,3.0,5.0,L,1.0,23247.0,,0.6
,SFG,@,MIL,0.0,6.0,L,1.0,30920.0,,0.6
,SFG,Home,MIA,3.0,1.0,W,1.0,33606.0,,0.6
,SFG,Home,MIA,3.0,4.0,L,0.0,36087.0,,0.6
,SFG,Home,MIA,5.0,7.0,L,0.0,41187.0,,0.6
,SFG,Home,ARI,7.0,8.0,L,0.0,23545.0,,0.6
,SFG,Home,ARI,4.0,6.0,L,0.0,22855.0,,0.6
,SFG,Home,ARI,3.0,2.0,W-wo,,27871.0,,0.6
,SFG,@,SDP,1.0,5.0,L,1.0,42595.0,,0.6
,SFG,@,SDP,6.0,3.0,W,0.0,43318.0,,0.6
,SFG,@,SDP,7.0,6.0,W,0.0,42996.0,,0.6
,SFG,Home,MIL,2.0,3.0,L,0.0,25096.0,,0.6
,SFG,Home,MIL,13.0,2.0,W,1.0,22042.0,,0.6
,SFG,Home,MIL,0.0,3.0,L,0.0,22184.0,,0.6
,SFG,Home,SDP,0.0,5.0,L,0.0,39798.0,,0.6
,SFG,Home,SDP,0.0,8.0,L,0.0,31243.0,,0.6
,SFG,Home,SDP,3.0,4.0,L,0.0,33043.0,,0.6
,SFG,@,BAL,10.0,0.0,W,0.0,23967.0,,0.6
,SFG,@,BAL,5.0,3.0,W,0.0,23856.0,,0.6
,SFG,@,BAL,3.0,5.0,L-wo,,23181.0,,0.6
,SFG,@,KCR,2.0,1.0,W,0.0,22117.0,,0.6
,SFG,@,KCR,9.0,0.0,W,0.0,24189.0,,0.6
,SFG,@,KCR,2.0,0.0,W,0.0,24189.0,,0.6
,SFG,@,ARI,6.0,3.0,W,0.0,23359.0,,0.6
,SFG,@,ARI,11.0,0.0,W,0.0,22355.0,,0.6
,SFG,@,ARI,2.0,8.0,L,1.0,23767.0,,0.6
,SFG,Home,STL,3.0,6.0,L,0.0,35101.0,,0.6
,SFG,Home,STL,6.0,5.0,W,1.0,36328.0,,0.6
,STL,@,LAD,1.0,7.0,L,1.0,52667.0,,0.6
,STL,@,LAD,3.0,6.0,L,1.0,47524.0,,0.6
,STL,@,LAD,6.0,5.0,W,0.0,45019.0,,0.6
,STL,@,LAD,4.0,5.0,L,1.0,41014.0,,0.6
,STL,@,SDP,6.0,2.0,W,0.0,37566.0,,0.6
,STL,@,SDP,5.0,2.0,W,0.0,43076.0,,0.6
,STL,@,SDP,2.0,3.0,L,1.0,38835.0,,0.6
,STL,Home,MIA,8.0,5.0,W,1.0,47273.0,,0.6
,STL,Home,MIA,3.0,1.0,W,1.0,37328.0,,0.6
,STL,Home,MIA,3.0,10.0,L,0.0,39519.0,,0.6
,STL,Home,PHI,3.0,5.0,L,0.0,32621.0,,0.6
,STL,Home,PHI,3.0,0.0,W,1.0,31972.0,,0.6
,STL,Home,PHI,3.0,4.0,L,0.0,33104.0,,0.6
,STL,@,ARI,9.0,6.0,W,0.0,29247.0,,0.6
,STL,@,ARI,2.0,4.0,L,1.0,33640.0,,0.6
,STL,@,ARI,0.0,5.0,L,1.0,26460.0,,0.6
,STL,@,OAK,3.0,1.0,W,0.0,5508.0,,0.6
,STL,@,OAK,3.0,2.0,W,0.0,3296.0,,0.6
,STL,@,OAK,3.0,6.0,L,1.0,9551.0,,0.6
,STL,Home,MIL,1.0,2.0,L,0.0,40147.0,,0.6
,STL,Home,MIL,5.0,12.0,L,0.0,41949.0,,0.6
,STL,Home,MIL,0.0,2.0,L,0.0,40715.0,,0.6
,STL,Home,ARI,5.0,3.0,W-wo,,33036.0,,0.6
,STL,Home,ARI,1.0,14.0,L,0.0,32875.0,,0.6
,STL,Home,ARI,5.0,1.0,W,1.0,36390.0,,0.6
,STL,@,NYM,4.0,2.0,W,0.0,24159.0,,0.6
,STL,@,NYM,7.0,4.0,W,0.0,32332.0,,0.6
,STL,@,NYM,2.0,4.0,L-wo,,30980.0,,0.6
,STL,@,DET,2.0,1.0,W,0.0,,,0.6
,STL,@,DET,6.0,11.0,L,1.0,16290.0,,0.6
,STL,@,DET,1.0,4.0,L,1.0,16035.0,,0.6
,STL,Home,CHW,3.0,0.0,W,1.0,34010.0,,0.6
,STL,Home,CHW,5.0,6.0,L,0.0,38559.0,,0.6
,STL,Home,CHW,1.0,5.0,L,0.0,43046.0,,0.6
,STL,Home,NYM,3.0,4.0,L,0.0,31283.0,,0.6
,STL,Home,NYM,5.0,7.0,L,0.0,32606.0,,0.6
,STL,@,MIL,1.0,7.0,L,1.0,25031.0,,0.6
,STL,@,MIL,2.0,11.0,L,1.0,30104.0,,0.6
,STL,@,MIL,3.0,5.0,L,1.0,34028.0,,0.6
,STL,@,MIL,4.0,3.0,W,0.0,36865.0,,0.6
,STL,@,LAA,10.0,5.0,W,0.0,22814.0,,0.6
,STL,@,LAA,7.0,6.0,W,0.0,21490.0,,0.6
,STL,@,LAA,2.0,7.0,L,1.0,21961.0,,0.6
,STL,Home,BOS,10.0,6.0,W,1.0,37961.0,,0.6
,STL,Home,BOS,7.0,2.0,W,1.0,40690.0,,0.6
,STL,Home,BOS,3.0,11.0,L,0.0,39316.0,,0.6
,STL,Home,BAL,6.0,3.0,W,1.0,35598.0,,0.6
,STL,Home,BAL,3.0,1.0,W,1.0,32582.0,,0.6
,STL,Home,BAL,5.0,4.0,W,1.0,33324.0,,0.6
,STL,Home,CHC,7.0,6.0,W,1.0,45071.0,,0.6
,STL,Home,CHC,4.0,3.0,W,1.0,40892.0,,0.6
,STL,@,CIN,1.0,3.0,L,1.0,24797.0,,0.6
,STL,@,CIN,7.0,1.0,W,0.0,19471.0,,0.6
,STL,@,CIN,5.0,3.0,W,0.0,18713.0,,0.6
,STL,@,PHI,2.0,4.0,L,1.0,44742.0,,0.6
,STL,@,PHI,1.0,6.0,L,1.0,44668.0,,0.6
,STL,@,PHI,5.0,4.0,W,0.0,41190.0,,0.6
,STL,@,HOU,4.0,7.0,L,1.0,33638.0,,0.6
,STL,@,HOU,5.0,8.0,L,1.0,33468.0,,0.6
,STL,@,HOU,4.0,2.0,W,0.0,32047.0,,0.6
,STL,Home,COL,2.0,3.0,L,0.0,33332.0,,0.6
,STL,Home,COL,8.0,5.0,W,1.0,35229.0,,0.6
,STL,Home,COL,5.0,6.0,L,0.0,34577.0,,0.6
,STL,Home,COL,5.0,1.0,W,1.0,40219.0,,0.6
,STL,Home,PIT,1.0,2.0,L,0.0,34278.0,,0.6
,STL,Home,PIT,4.0,2.0,W,1.0,36608.0,,0.6
,STL,Home,PIT,4.0,3.0,W,1.0,33398.0,,0.6
,STL,@,CHC,3.0,0.0,W,0.0,40160.0,,0.6
,STL,@,CHC,1.0,5.0,L,1.0,40088.0,,0.6
,STL,@,CHC,2.0,1.0,W,0.0,39118.0,,0.6
,STL,@,MIA,7.0,6.0,W,0.0,9468.0,,0.6
,STL,@,MIA,8.0,9.0,L-wo,,8850.0,,0.6
,STL,@,MIA,3.0,4.0,L-wo,,11830.0,,0.6
,STL,Home,SFG,6.0,5.0,W,1.0,8332.0,,0.6
,STL,Home,SFG,9.0,4.0,W,1.0,41815.0,,0.6
,STL,Home,SFG,5.0,3.0,W,1.0,37492.0,,0.6
,STL,Home,ATL,4.0,3.0,W,1.0,36005.0,,0.6
,STL,Home,ATL,2.0,6.0,L,0.0,33997.0,,0.6
,STL,Home,ATL,4.0,1.0,W,1.0,33921.0,,0.6
,STL,Home,CIN,4.0,11.0,L,0.0,32787.0,,0.6
,STL,Home,CIN,1.0,0.0,W,1.0,40220.0,,0.6
,STL,Home,CIN,4.0,9.0,L,0.0,39164.0,,0.6
,STL,Home,CIN,2.0,0.0,W,1.0,40951.0,,0.6
,STL,@,PIT,7.0,4.0,W,0.0,17701.0,,0.6
,STL,@,PIT,4.0,5.0,L-wo,,20237.0,,0.6
,STL,@,PIT,3.0,2.0,W,0.0,20990.0,,0.6
,STL,@,WSN,7.0,6.0,W,0.0,24072.0,,0.6
,STL,@,WSN,6.0,14.0,L,1.0,21838.0,,0.6
,STL,@,WSN,8.0,3.0,W,0.0,19782.0,,0.6
,STL,@,WSN,6.0,0.0,W,0.0,16454.0,,0.6
,STL,Home,KCR,4.0,6.0,L,0.0,32108.0,,0.6
,STL,Home,KCR,5.0,8.0,L,0.0,37898.0,,0.6
,STL,Home,CHC,1.0,5.0,L,0.0,40667.0,,0.6
,STL,Home,CHC,11.0,3.0,W,1.0,39129.0,,0.6
,STL,Home,CHC,5.0,4.0,W,1.0,43827.0,,0.6
,STL,Home,CHC,3.0,8.0,L,0.0,39314.0,,0.6
,STL,@,ATL,2.0,3.0,L-wo,,37042.0,,0.6
,STL,@,ATL,9.0,5.0,W,0.0,42168.0,,0.6
,STL,@,ATL,6.0,2.0,W,0.0,36348.0,,0.6
,STL,@,PIT,1.0,2.0,L,1.0,18970.0,,0.6
,STL,@,PIT,2.0,1.0,W,0.0,32422.0,,0.6
,STL,@,PIT,0.0,5.0,L,1.0,20091.0,,0.6
,STL,Home,WSN,8.0,10.0,L,0.0,41382.0,,0.6
,STL,Home,WSN,3.0,14.0,L,0.0,39372.0,,0.6
,STL,Home,WSN,4.0,3.0,W-wo,,37693.0,,0.6
,STL,Home,TEX,3.0,6.0,L,0.0,34281.0,,0.6
,STL,Home,TEX,8.0,1.0,W,1.0,32395.0,,0.6
,STL,Home,TEX,10.0,1.0,W,1.0,31365.0,,0.6
,STL,@,CHC,4.0,5.0,L-wo,,37969.0,,0.6
,STL,@,CHC,3.0,6.0,L,1.0,37613.0,,0.6
,STL,@,CHC,5.0,4.0,W,0.0,40073.0,,0.6
,STL,@,CHC,2.0,6.0,L,1.0,34593.0,,0.6
,STL,Home,NYM,0.0,6.0,L,0.0,34881.0,,0.6
,STL,Home,TBR,4.0,3.0,W,1.0,32922.0,,0.6
,STL,Home,TBR,5.0,2.0,W,1.0,31401.0,,0.6
,STL,Home,TBR,4.0,6.0,L,0.0,35217.0,,0.6
,STL,@,KCR,8.0,5.0,W,0.0,34066.0,,0.6
,STL,@,KCR,3.0,8.0,L,1.0,36799.0,,0.6
,STL,@,CIN,1.0,6.0,L,1.0,21682.0,,0.6
,STL,@,CIN,1.0,4.0,L,1.0,19107.0,,0.6
,STL,@,CIN,2.0,9.0,L,1.0,15967.0,,0.6
,STL,Home,LAD,6.0,7.0,L,0.0,38485.0,,0.6
,STL,Home,LAD,5.0,2.0,W,1.0,41929.0,,0.6
,STL,Home,LAD,1.0,2.0,L,0.0,40246.0,,0.6
,STL,Home,MIL,2.0,3.0,L,0.0,30022.0,,0.6
,STL,Home,MIL,10.0,6.0,W-wo,,29580.0,,0.6
,STL,Home,MIL,3.0,0.0,W,1.0,28630.0,,0.6
,STL,@,MIN,6.0,1.0,W,0.0,29634.0,,0.6
,STL,@,MIN,0.0,6.0,L,1.0,35183.0,,0.6
,STL,@,MIN,3.0,2.0,W,0.0,28018.0,,0.6
,STL,Home,SDP,4.0,7.0,L,0.0,28697.0,,0.6
,STL,Home,SDP,5.0,7.0,L,0.0,27224.0,,0.6
,STL,Home,SDP,4.0,3.0,W-wo,,30999.0,,0.6
,STL,Home,SDP,4.0,1.0,W,1.0,26553.0,,0.6
,STL,@,NYY,3.0,6.0,L,1.0,47103.0,,0.6
,STL,@,NYY,6.0,5.0,W,0.0,41454.0,,0.6
,STL,@,NYY,14.0,7.0,W,0.0,42768.0,,0.6
,STL,@,MIL,3.0,9.0,L,1.0,41731.0,,0.6
,STL,@,MIL,7.0,4.0,W,0.0,20027.0,,0.6
,STL,@,MIL,3.0,2.0,W,0.0,20027.0,,0.6
,STL,Home,SEA,1.0,6.0,L,0.0,37476.0,,0.6
,STL,Home,SEA,2.0,0.0,W,1.0,38532.0,,0.6
,STL,Home,SEA,4.0,10.0,L,0.0,41302.0,,0.6
,STL,Home,CIN,0.0,3.0,L,0.0,30350.0,,0.6
,STL,Home,CIN,2.0,1.0,W,1.0,30179.0,,0.6
,STL,Home,CIN,6.0,1.0,W,1.0,32528.0,,0.6
,STL,@,TOR,3.0,4.0,L-wo,,30380.0,,0.6
,STL,@,TOR,2.0,7.0,L,1.0,33999.0,,0.6
,STL,@,TOR,2.0,3.0,L,1.0,34793.0,,0.6
,STL,Home,PIT,4.0,0.0,W,1.0,30138.0,,0.6
,STL,Home,PIT,3.0,1.0,W,1.0,30562.0,,0.6
,STL,Home,PIT,10.0,5.0,W,1.0,30061.0,,0.6
,STL,Home,PIT,2.0,3.0,L,0.0,32194.0,,0.6
,STL,Home,CLE,1.0,5.0,L,0.0,33967.0,,0.6
,STL,Home,CLE,6.0,5.0,W,1.0,41317.0,,0.6
,STL,Home,CLE,2.0,1.0,W,1.0,39100.0,,0.6
,STL,@,COL,7.0,3.0,W,0.0,25944.0,,0.6
,STL,@,COL,5.0,2.0,W,0.0,26863.0,,0.6
,STL,@,COL,8.0,10.0,L,1.0,25344.0,,0.6
,STL,@,SFG,6.0,3.0,W,0.0,35101.0,,0.6
,STL,@,SFG,5.0,6.0,L,1.0,36328.0,,0.6
,TBR,Home,TOR,2.0,8.0,L,0.0,25025.0,,0.6
,TBR,Home,TOR,8.0,2.0,W,1.0,18653.0,,0.6
,TBR,Home,TOR,5.0,1.0,W,1.0,18905.0,,0.6
,TBR,Home,TOR,2.0,9.0,L,0.0,14875.0,,0.6
,TBR,Home,TEX,3.0,9.0,L,0.0,14144.0,,0.6
,TBR,Home,TEX,5.0,2.0,W,1.0,11697.0,,0.6
,TBR,Home,TEX,1.0,4.0,L,0.0,18881.0,,0.6
,TBR,@,COL,7.0,10.0,L-wo,,48399.0,,0.6
,TBR,@,COL,8.0,6.0,W,0.0,29238.0,,0.6
,TBR,@,COL,3.0,2.0,W,0.0,25566.0,,0.6
,TBR,@,LAA,1.0,7.0,L,1.0,18748.0,,0.6
,TBR,@,LAA,6.0,4.0,W,0.0,20271.0,,0.6
,TBR,@,LAA,4.0,2.0,W,0.0,16600.0,,0.6
,TBR,Home,SFG,2.0,1.0,W,1.0,15146.0,,0.6
,TBR,Home,SFG,2.0,11.0,L,0.0,17411.0,,0.6
,TBR,Home,SFG,9.0,4.0,W,1.0,19470.0,,0.6
,TBR,Home,LAA,3.0,7.0,L,0.0,12267.0,,0.6
,TBR,Home,LAA,7.0,6.0,W-wo,,12160.0,,0.6
,TBR,Home,LAA,4.0,5.0,L,0.0,10844.0,,0.6
,TBR,Home,LAA,2.0,1.0,W,1.0,10648.0,,0.6
,TBR,@,NYY,3.0,5.0,L,1.0,36055.0,,0.6
,TBR,@,NYY,2.0,0.0,W,0.0,47629.0,,0.6
,TBR,@,NYY,4.0,5.0,L,1.0,40022.0,,0.6
,TBR,Home,DET,1.0,7.0,L,0.0,13522.0,,0.6
,TBR,Home,DET,2.0,4.0,L,0.0,13648.0,,0.6
,TBR,Home,DET,7.0,5.0,W,1.0,13754.0,,0.6
,TBR,@,CHW,4.0,9.0,L,1.0,10323.0,,0.6
,TBR,@,CHW,7.0,8.0,L-wo,,28009.0,,0.6
,TBR,@,CHW,2.0,4.0,L,1.0,12669.0,,0.6
,TBR,@,MIL,1.0,0.0,W,0.0,20395.0,,0.6
,TBR,@,MIL,2.0,8.0,L,1.0,21124.0,,0.6
,TBR,@,MIL,1.0,7.0,L,1.0,20132.0,,0.6
,TBR,Home,NYM,10.0,8.0,W,1.0,19077.0,,0.6
,TBR,Home,NYM,3.0,1.0,W,1.0,18968.0,,0.6
,TBR,Home,NYM,7.0,6.0,W-wo,,19310.0,,0.6
,TBR,Home,CHW,8.0,2.0,W,1.0,12042.0,,0.6
,TBR,Home,CHW,5.0,1.0,W,1.0,10872.0,,0.6
,TBR,Home,CHW,1.0,4.0,L,0.0,12877.0,,0.6
,TBR,Home,NYY,0.0,2.0,L,0.0,18041.0,,0.6
,TBR,Home,NYY,7.0,2.0,W,1.0,21308.0,,0.6
,TBR,Home,NYY,6.0,10.0,L,0.0,20694.0,,0.6
,TBR,@,BOS,5.0,3.0,W,0.0,28663.0,,0.6
,TBR,@,BOS,4.0,5.0,L-wo,,32893.0,,0.6
,TBR,@,BOS,4.0,3.0,W,0.0,30016.0,,0.6
,TBR,@,BOS,7.0,5.0,W,0.0,31704.0,,0.6
,TBR,@,TOR,4.0,3.0,W,0.0,32640.0,,0.6
,TBR,@,TOR,5.0,4.0,W,0.0,34416.0,,0.6
,TBR,@,TOR,2.0,5.0,L,1.0,35840.0,,0.6
,TBR,Home,BOS,0.0,5.0,L,0.0,13489.0,,0.6
,TBR,Home,BOS,2.0,5.0,L,0.0,12274.0,,0.6
,TBR,Home,BOS,5.0,8.0,L,0.0,13095.0,,0.6
,TBR,Home,KCR,1.0,8.0,L,0.0,16368.0,,0.6
,TBR,Home,KCR,4.0,7.0,L,0.0,20309.0,,0.6
,TBR,Home,KCR,4.0,1.0,W,1.0,20789.0,,0.6
,TBR,Home,OAK,0.0,3.0,L,0.0,13889.0,,0.6
,TBR,Home,OAK,4.0,3.0,W-wo,,13167.0,,0.6
,TBR,Home,OAK,6.0,5.0,W-wo,,15264.0,,0.6
,TBR,@,BAL,1.0,3.0,L,1.0,27364.0,,0.6
,TBR,@,BAL,5.0,9.0,L,1.0,36958.0,,0.6
,TBR,@,BAL,4.0,3.0,W,0.0,32463.0,,0.6
,TBR,@,MIA,9.0,5.0,W,0.0,9234.0,,0.6
,TBR,@,MIA,5.0,3.0,W,0.0,8778.0,,0.6
,TBR,Home,BAL,3.0,6.0,L,0.0,17882.0,,0.6
,TBR,Home,BAL,0.0,5.0,L,0.0,20485.0,,0.6
,TBR,Home,BAL,2.0,9.0,L,0.0,20386.0,,0.6
,TBR,Home,BAL,2.0,5.0,L,0.0,14686.0,,0.6
,TBR,Home,CHC,5.0,2.0,W-wo,,15192.0,,0.6
,TBR,Home,CHC,3.0,4.0,L,0.0,16927.0,,0.6
,TBR,Home,CHC,3.0,2.0,W,1.0,19679.0,,0.6
,TBR,@,ATL,3.0,7.0,L,1.0,41046.0,,0.6
,TBR,@,ATL,2.0,9.0,L,1.0,40480.0,,0.6
,TBR,@,ATL,8.0,6.0,W,0.0,40211.0,,0.6
,TBR,@,MIN,6.0,7.0,L-wo,,17342.0,,0.6
,TBR,@,MIN,3.0,2.0,W,0.0,20712.0,,0.6
,TBR,@,MIN,7.0,6.0,W,0.0,24863.0,,0.6
,TBR,@,PIT,10.0,3.0,W,0.0,26600.0,,0.6
,TBR,@,PIT,3.0,4.0,L,1.0,33040.0,,0.6
,TBR,@,PIT,3.0,1.0,W,0.0,29026.0,,0.6
,TBR,Home,SEA,4.0,3.0,W,1.0,14482.0,,0.6
,TBR,Home,SEA,11.0,3.0,W,1.0,14034.0,,0.6
,TBR,Home,SEA,2.0,5.0,L,0.0,18286.0,,0.6
,TBR,Home,WSN,3.0,1.0,W,1.0,14959.0,,0.6
,TBR,Home,WSN,1.0,8.0,L,0.0,17501.0,,0.6
,TBR,Home,WSN,5.0,0.0,W,1.0,18259.0,,0.6
,TBR,@,KCR,5.0,1.0,W,0.0,16865.0,,0.6
,TBR,@,KCR,2.0,4.0,L,1.0,23268.0,,0.6
,TBR,@,KCR,10.0,8.0,W,0.0,28358.0,,0.6
,TBR,@,TEX,0.0,3.0,L,1.0,32175.0,,0.6
,TBR,@,TEX,3.0,4.0,L,1.0,31560.0,,0.6
,TBR,@,TEX,2.0,13.0,L,1.0,32113.0,,0.6
,TBR,Home,NYY,5.0,3.0,W,1.0,20436.0,,0.6
,TBR,Home,NYY,1.0,2.0,L,0.0,19246.0,,0.6
,TBR,Home,NYY,5.0,4.0,W,1.0,23438.0,,0.6
,TBR,Home,CLE,2.0,0.0,W,1.0,17290.0,,0.6
,TBR,Home,CLE,2.0,4.0,L,0.0,19946.0,,0.6
,TBR,Home,CLE,2.0,0.0,W,1.0,21875.0,,0.6
,TBR,@,NYY,1.0,6.0,L,1.0,47036.0,,0.6
,TBR,@,NYY,9.0,1.0,W,0.0,43173.0,,0.6
,TBR,@,NYY,6.0,4.0,W,0.0,45178.0,,0.6
,TBR,@,NYY,1.0,9.0,L,1.0,40824.0,,0.6
,TBR,@,TOR,4.0,2.0,W,0.0,38575.0,,0.6
,TBR,@,TOR,3.0,6.0,L,1.0,32276.0,,0.6
,TBR,@,TOR,13.0,0.0,W,0.0,41148.0,,0.6
,TBR,Home,CIN,2.0,3.0,L,0.0,20441.0,,0.6
,TBR,Home,CIN,4.0,0.0,W,1.0,23464.0,,0.6
,TBR,Home,CIN,2.0,1.0,W,1.0,19873.0,,0.6
,TBR,Home,MIA,9.0,3.0,W,1.0,17931.0,,0.6
,TBR,Home,MIA,2.0,6.0,L,0.0,14484.0,,0.6
,TBR,@,HOU,2.0,3.0,L,1.0,33430.0,,0.6
,TBR,@,HOU,6.0,1.0,W,0.0,37328.0,,0.6
,TBR,@,HOU,1.0,0.0,W,0.0,35205.0,,0.6
,TBR,@,STL,3.0,4.0,L,1.0,32922.0,,0.6
,TBR,@,STL,2.0,5.0,L,1.0,31401.0,,0.6
,TBR,@,STL,6.0,4.0,W,0.0,35217.0,,0.6
,TBR,Home,BAL,1.0,4.0,L,0.0,20673.0,,0.6
,TBR,Home,BAL,5.0,7.0,L,0.0,23898.0,,0.6
,TBR,Home,BAL,2.0,1.0,W,1.0,16848.0,,0.6
